PATRON#|Activity_Date|LOCATION|I_TYPE
1241823|10-07-2022|mjx|23
1241823|10-07-2022|mjf|1
1241823|10-07-2022|mjx|1
1129787|10-07-2022|hjxf|1
1129787|10-07-2022|hjxf|1
1016644|10-07-2022|cf|1
1042793|10-07-2022|mmy|1
1042793|10-07-2022|mfn|1
1241823|10-07-2022|hjpbb|1
1241823|10-07-2022|mjpbb|1
1241823|10-07-2022|mjpbb|1
1241823|10-07-2022|mjpbb|1
1241823|10-07-2022|mjpbb|1
1241823|10-07-2022|mjpbb|1
1241823|10-07-2022|mjpbb|1
1241823|10-07-2022|mjpbb|1
1241823|10-07-2022|mjpbb|1
1241823|10-07-2022|mjpbb|23
1057974|10-07-2022|mpbmy|1
1057974|10-07-2022|mpbmy|1
1057974|10-07-2022|mx|1
1057974|10-07-2022|mx|1
1057974|10-07-2022|hx|101
1258722|10-07-2022|cyaf|1
1222027|10-07-2022|hpbsc|1
1114993|10-07-2022|mx|1
1339367|10-07-2022|mjve|22
1339367|10-07-2022|cjve|22
1048735|10-07-2022|hx|1
1339367|10-07-2022|cjp|1
1339367|10-07-2022|hjf|1
1339367|10-07-2022|cjxf|1
1339367|10-07-2022|cjzx|1
1265124|10-07-2022|hjp|1
1265124|10-07-2022|hjzxn|1
1265124|10-07-2022|hjzfn|1
1265124|10-07-2022|hjp|1
1399215|10-07-2022|hltf|1
1399215|10-07-2022|hltf|1
1269485|10-07-2022|cf|1
1030008|10-07-2022|msx|4
1226435|10-07-2022|cf|1
1226435|10-07-2022|cfn|1
1226435|10-07-2022|cmyn|1
1226435|10-07-2022|cmy|1
1226435|10-07-2022|cf|1
1372960|10-07-2022|cfn|1
1413846|10-07-2022|mrr|17
1413846|10-07-2022|mrr|14
1359925|10-07-2022|cjpbb|1
1359925|10-07-2022|cjzx|1
1359925|10-07-2022|cjp|1
1359925|10-07-2022|cjzxn|1
1359925|10-07-2022|cjzxn|1
1359925|10-07-2022|cjzxn|1
1359925|10-07-2022|cjx|1
1359925|10-07-2022|cjzx|1
1359925|10-07-2022|cjzxn|1
1359925|10-07-2022|cjxn|1
1359925|10-07-2022|cjzxn|1
1359925|10-07-2022|cjx|1
1359925|10-07-2022|cjxn|1
1359925|10-07-2022|cjx|1
1053960|10-07-2022|hsxn|4
1359925|10-07-2022|cjx|1
1053960|10-07-2022|hsx|4
1053960|10-07-2022|hsx|4
1053960|10-07-2022|hsx|4
1053960|10-07-2022|hsx|4
1066062|10-07-2022|hfn|1
1425028|10-07-2022|hres|48
1425028|10-07-2022|hres|48
1053960|10-07-2022|hx|1
1372937|10-07-2022|hjf|1
1372937|10-07-2022|cjf|1
1416465|10-07-2022|cx|1
1416465|10-07-2022|cx|1
1351870|10-07-2022|cx|1
1351870|10-07-2022|cx|1
1351870|10-07-2022|cx|1
1231468|10-07-2022|cjpbb|1
1231468|10-07-2022|cjp|1
1231468|10-07-2022|cjpbb|1
1231468|10-07-2022|cjp|1
1231468|10-07-2022|cjp|1
1231468|10-07-2022|mjpbb|1
1231468|10-07-2022|cjp|1
1231468|10-07-2022|cjp|1
1231468|10-07-2022|cjk|7
1231468|10-07-2022|cjpn|1
1341013|10-07-2022|hpbmy|1
1319820|10-07-2022|hltf|1
1319820|10-07-2022|hltf|1
1319820|10-07-2022|hltf|1
1319820|10-07-2022|hltf|1
1319820|10-07-2022|hltf|1
1372517|10-07-2022|hjp|1
1420121|10-07-2022|mjzf|1
1420121|10-07-2022|mjx|1
1372517|10-07-2022|hjp|1
1420121|10-07-2022|mjx|1
1328613|10-07-2022|mf|1
1372517|10-07-2022|hjp|1
1420121|10-07-2022|mjp|1
1372517|10-07-2022|hjp|1
1050693|10-07-2022|mve|22
1050693|10-07-2022|hve|22
1050693|10-07-2022|h3|30
1420121|10-07-2022|mjp|1
1052651|10-07-2022|hfn|1
1052651|10-07-2022|cxn|1
1050693|10-07-2022|hven|29
1372517|10-07-2022|cjp|1
1372517|10-07-2022|cjp|1
1203361|10-07-2022|cve|29
1203361|10-07-2022|cve|29
1422799|10-07-2022|mjzf|1
1422799|10-07-2022|mjzf|1
1422799|10-07-2022|mjnd|101
1394825|10-07-2022|mjf|1
1422800|10-07-2022|mjzf|1
1208523|10-07-2022|hjzf|1
1422800|10-07-2022|mjzf|1
1208523|10-07-2022|hjzf|1
1208523|10-07-2022|hjzf|1
1422800|10-07-2022|mjzf|1
1422800|10-07-2022|mjzf|1
1051385|10-07-2022|mpbr|1
1051385|10-07-2022|hpbr|1
1051385|10-07-2022|mf|1
1208523|10-07-2022|hjzf|1
1208523|10-07-2022|hjp|1
1208523|10-07-2022|cx|1
1422918|10-07-2022|mmag|9
1422918|10-07-2022|mmag|9
1422918|10-07-2022|mmag|9
1422918|10-07-2022|mmag|9
1371101|10-07-2022|cyag|1
1371101|10-07-2022|cx|1
1371101|10-07-2022|cjp|1
1371101|10-07-2022|cjp|1
1371101|10-07-2022|zjp|1
1371101|10-07-2022|cjp|1
1371101|10-07-2022|cjzx|1
1371101|10-07-2022|c3|30
1371101|10-07-2022|cjzf|1
1371101|10-07-2022|cjve|22
1371101|10-07-2022|cjve|22
1143552|10-07-2022|hfn|1
1143552|10-07-2022|hfn|1
1371101|10-07-2022|cjve|22
1143552|10-07-2022|cfn|1
1143552|10-07-2022|hfn|1
1143552|10-07-2022|hfn|1
1123634|10-07-2022|mltf|1
1416666|10-07-2022|h3|30
1051863|10-07-2022|hmy|1
1051863|10-07-2022|hven|29
1371101|10-07-2022|cfn|1
1049455|10-07-2022|mltf|1
1049455|10-07-2022|hve|29
1049455|10-07-2022|mltf|1
1049455|10-07-2022|hx|101
1399487|10-07-2022|cmy|1
1399487|10-07-2022|cmy|1
1399487|10-07-2022|cmy|1
1051528|10-07-2022|mfn|1
1399487|10-07-2022|cf|1
1051528|10-07-2022|mxn|1
1399487|10-07-2022|hmy|1
1075757|10-07-2022|mx|1
1009866|10-07-2022|hbn|1
1009866|10-07-2022|cxn|1
1009866|10-07-2022|hx|1
1075757|10-07-2022|mmyn|1
1174077|10-07-2022|cjf|1
1424999|10-07-2022|cjpbb|1
1424999|10-07-2022|cjpbb|1
1424999|10-07-2022|mjpbb|1
1424999|10-07-2022|cjp|1
1424999|10-07-2022|cjpn|1
1338066|10-07-2022|cfn|1
1338066|10-07-2022|mfn|1
1103039|10-07-2022|m3|30
1336290|10-07-2022|mjp|1
1336290|10-07-2022|mjp|1
1336290|10-07-2022|mjp|1
1336290|10-07-2022|mjp|1
1336290|10-07-2022|mjp|1
1336290|10-07-2022|mjp|1
1336290|10-07-2022|mjp|1
1336290|10-07-2022|mjp|1
1294293|10-07-2022|mb|1
1294293|10-07-2022|mx|1
1387941|10-07-2022|mmag|9
1387941|10-07-2022|mmag|9
1387941|10-07-2022|mmag|9
1387941|10-07-2022|mmag|9
1382404|10-07-2022|hjpn|1
1164637|10-07-2022|mltfn|1
1164637|10-07-2022|mfn|1
1164637|10-07-2022|mltfn|1
1164637|10-07-2022|mltfn|1
1164637|10-07-2022|mltfn|1
1390396|10-07-2022|mf|1
1153804|10-07-2022|hmag|9
1153804|10-07-2022|cjsf|4
1153804|10-07-2022|hmag|9
1153804|10-07-2022|hjven|22
1153804|10-07-2022|hmag|9
1153804|10-07-2022|hvx|122
1153804|10-07-2022|hve|29
1391712|10-07-2022|cjp|1
1391712|10-07-2022|cjp|1
1391712|10-07-2022|cjp|1
1391712|10-07-2022|cjk|7
1391712|10-07-2022|cjp|1
1391712|10-07-2022|cjk|7
1391712|10-07-2022|cjk|7
1391712|10-07-2022|cjp|1
1391712|10-07-2022|cjzf|1
1391712|10-07-2022|cjzf|1
1391712|10-07-2022|cjp|1
1391712|10-07-2022|cjp|1
1391712|10-07-2022|cjx|1
1405224|10-07-2022|mfn|1
1405224|10-07-2022|mf|1
1396665|10-07-2022|hc|1
1396665|10-07-2022|hx|1
1396665|10-07-2022|hx|1
1383060|10-07-2022|cjpbb|1
1383060|10-07-2022|cjxf|1
1383060|10-07-2022|cjp|23
1383060|10-07-2022|cjp|23
1205010|10-07-2022|cve|22
1374274|10-07-2022|cjg|1
1374274|10-07-2022|cjg|1
1374274|10-07-2022|cjg|1
1205010|10-07-2022|mve|22
1205010|10-07-2022|cve|22
1205010|10-07-2022|cvx|22
1374274|10-07-2022|cjg|1
1374274|10-07-2022|cjg|1
1374274|10-07-2022|cjg|1
1374274|10-07-2022|cjmy|1
1167195|10-07-2022|cf|1
1374274|10-07-2022|cjg|1
1374274|10-07-2022|cjg|1
1374274|10-07-2022|cjmy|1
1126147|10-07-2022|hc|1
1257817|10-07-2022|hven|22
1257817|10-07-2022|mven|22
1257817|10-07-2022|hven|22
1257817|10-07-2022|mven|22
1420484|10-07-2022|mx|1
1399691|10-07-2022|mve|22
1349339|10-07-2022|mfn|1
1411195|10-07-2022|mjf|1
1411195|10-07-2022|mjf|1
1411195|10-07-2022|mjpbb|1
1411195|10-07-2022|mjp|1
1411195|10-07-2022|mjnd|101
1163962|10-07-2022|hjp|1
1163962|10-07-2022|hjp|23
1163962|10-07-2022|mjp|23
1163962|10-07-2022|hjp|23
1163962|10-07-2022|hjp|1
1054620|10-07-2022|mx|1
1054620|10-07-2022|mx|1
1054620|10-07-2022|hxn|1
1038902|10-07-2022|mmy|1
1104267|10-07-2022|hjf|1
1425199|10-07-2022|mjpbb|23
1425199|10-07-2022|mjpbb|23
1124842|10-07-2022|cjx|1
1124842|10-07-2022|cjpn|1
1222016|10-07-2022|hyaf|1
1222016|10-07-2022|hyaf|1
1124842|10-07-2022|cjp|1
1124842|10-07-2022|cjp|1
1124842|10-07-2022|cjp|1
1124842|10-07-2022|cjx|1
1163962|10-07-2022|hx|1
1163962|10-07-2022|hx|1
1163962|10-07-2022|hx|1
1124842|10-07-2022|cjx|1
1124842|10-07-2022|cjx|1
1124842|10-07-2022|cjp|1
1124842|10-07-2022|cjp|1
1124842|10-07-2022|cjx|1
1124842|10-07-2022|cjx|1
1055118|10-07-2022|mx|1
1124842|10-07-2022|cejz|1
1124842|10-07-2022|cjx|1
1124842|10-07-2022|cjx|1
1124842|10-07-2022|cjx|1
1124842|10-07-2022|cjx|1
1290091|10-07-2022|mf|1
1280344|10-07-2022|h3|30
1280344|10-07-2022|hx|1
1314700|10-07-2022|hve|29
1248056|10-07-2022|cyaf|1
1402973|10-07-2022|mjnd|101
1402973|10-07-2022|hjve|22
1402973|10-07-2022|hjve|22
1402973|10-07-2022|mjzf|1
1402973|10-07-2022|mjzf|1
1402973|10-07-2022|mjzf|1
1402973|10-07-2022|mjzf|1
1402973|10-07-2022|mjg|1
1402973|10-07-2022|mjzf|1
1402973|10-07-2022|mjnd|101
1402973|10-07-2022|mjzf|1
1402973|10-07-2022|mjzf|1
1402973|10-07-2022|mjzf|1
1402973|10-07-2022|mjp|1
1402973|10-07-2022|mjp|1
1402973|10-07-2022|mjp|1
1402973|10-07-2022|mjp|1
1402973|10-07-2022|mjp|1
1366939|10-07-2022|mjf|1
1402973|10-07-2022|mjk|7
1366939|10-07-2022|mjzx|1
1366939|10-07-2022|mjp|1
1402973|10-07-2022|mjp|1
1402973|10-07-2022|mjp|1
1402973|10-07-2022|hjp|1
1366939|10-07-2022|mjp|1
1366939|10-07-2022|mjp|1
1366939|10-07-2022|mjp|1
1366939|10-07-2022|mjp|1
1366939|10-07-2022|mjp|1
1162882|10-07-2022|cc|1
1162882|10-07-2022|c3|30
1162882|10-07-2022|c3|30
1096296|10-07-2022|hjf|1
1366939|10-07-2022|mjp|1
1366939|10-07-2022|mjp|1
1366939|10-07-2022|mjp|1
1366939|10-07-2022|mjp|1
1402973|10-07-2022|mf|1
1366939|10-07-2022|mjp|1
1366939|10-07-2022|mjk|7
1423723|10-07-2022|myaf|1
1423723|10-07-2022|mjx|1
1274290|10-07-2022|mf|1
1274290|10-07-2022|mf|1
1274290|10-07-2022|mc|1
1274290|10-07-2022|mf|1
1382328|10-07-2022|mjnd|101
1382328|10-07-2022|mjnd|101
1382328|10-07-2022|mjnd|101
1382328|10-07-2022|mjp|1
1382328|10-07-2022|cjp|1
1382328|10-07-2022|mjk|7
1382328|10-07-2022|mjp|1
1382328|10-07-2022|mjp|1
1382328|10-07-2022|mjp|1
1382328|10-07-2022|mjp|1
1382328|10-07-2022|mjp|1
1382328|10-07-2022|mjp|1
1382328|10-07-2022|mjp|1
1058880|10-07-2022|mx|1
1058880|10-07-2022|cxn|1
1058880|10-07-2022|m3|30
1200011|10-07-2022|cve|22
1200011|10-07-2022|cve|29
1200011|10-07-2022|cve|22
1374089|10-07-2022|hf|1
1374089|10-07-2022|hmy|1
1374089|10-07-2022|hf|1
1307355|10-07-2022|m3|30
1373707|10-07-2022|hltf|1
1373707|10-07-2022|hx|1
1245870|10-07-2022|hmyn|1
1245868|10-07-2022|hmyn|1
1245868|10-07-2022|cfn|1
1245868|10-07-2022|cmyn|1
1050262|10-07-2022|hxn|1
1050262|10-07-2022|mf|1
1050262|10-07-2022|mxn|1
1050262|10-07-2022|cven|22
1050262|10-07-2022|mxn|1
1055713|10-07-2022|cf|1
1050262|10-07-2022|mxn|1
1099617|10-07-2022|cjve|22
1401889|10-07-2022|mjg|1
1099617|10-07-2022|cjve|22
1401889|10-07-2022|mjg|1
1401889|10-07-2022|mjg|1
1099617|10-07-2022|hjp|1
1401889|10-07-2022|mjg|1
1401889|10-07-2022|mjf|1
1401889|10-07-2022|mjf|1
1401889|10-07-2022|mjf|1
1401889|10-07-2022|mjg|1
1401889|10-07-2022|mjx|1
1401889|10-07-2022|mf|1
1091201|10-07-2022|cscin|1
1426312|10-07-2022|m3|30
1426312|10-07-2022|mf|1
1426312|10-07-2022|mf|1
1426312|10-07-2022|mf|1
1426312|10-07-2022|mx|1
1426312|10-07-2022|mx|1
1412177|10-07-2022|mx|1
1181601|10-07-2022|csfn|4
1412177|10-07-2022|mjnd|101
1412177|10-07-2022|mjnd|101
1394395|10-07-2022|hjve|22
1394395|10-07-2022|hxn|1
1412177|10-07-2022|mjnd|101
1171242|10-07-2022|cmy|1
1171242|10-07-2022|cc|1
1171242|10-07-2022|hmy|1
1171242|10-07-2022|hjx|1
1403862|10-07-2022|cjzf|101
1403862|10-07-2022|cjzf|1
1403862|10-07-2022|hjzf|1
1403862|10-07-2022|cjp|1
1403862|10-07-2022|cjp|1
1403862|10-07-2022|cjp|1
1403862|10-07-2022|hjp|1
1403862|10-07-2022|cjp|1
1403862|10-07-2022|cjp|1
1403862|10-07-2022|mjp|1
1403862|10-07-2022|hjp|1
1403862|10-07-2022|cjp|1
1403862|10-07-2022|cjpn|1
1403862|10-07-2022|cjp|1
1403862|10-07-2022|cjp|1
1403862|10-07-2022|cjxn|1
1403862|10-07-2022|cjpn|1
1403862|10-07-2022|hjp|23
1403862|10-07-2022|cjpn|1
1403862|10-07-2022|cjzxn|1
1403862|10-07-2022|cjzfn|1
1049305|10-07-2022|hx|1
1403862|10-07-2022|cjp|23
1403862|10-07-2022|cjp|23
1403862|10-07-2022|cjp|23
1036754|10-07-2022|mjp|1
1036754|10-07-2022|mjzf|1
1036754|10-07-2022|mjzf|1
1036754|10-07-2022|mjp|1
1036754|10-07-2022|mjp|1
1132810|10-07-2022|hsfn|4
1036754|10-07-2022|mjpbb|1
1036754|10-07-2022|mjp|1
1036754|10-07-2022|mjp|1
1413667|10-07-2022|cx|1
1036754|10-07-2022|mjpbb|1
1036754|10-07-2022|mjpbb|1
1036754|10-07-2022|mjnd|101
1036754|10-07-2022|mjp|1
1036754|10-07-2022|mjpbb|1
1199491|10-07-2022|hsf|4
1199491|10-07-2022|hven|29
1199491|10-07-2022|hsf|4
1199491|10-07-2022|hsf|4
1199491|10-07-2022|msf|4
1036754|10-07-2022|mjp|1
1036754|10-07-2022|mjp|1
1036754|10-07-2022|mjp|1
1036754|10-07-2022|mjpbb|1
1036754|10-07-2022|mjpbb|1
1379227|10-07-2022|hf|1
1199491|10-07-2022|hsf|4
1199491|10-07-2022|hsf|4
1199491|10-07-2022|hsf|4
1287964|10-07-2022|mmag|9
1287964|10-07-2022|mf|1
1287964|10-07-2022|mos|1
1036754|10-07-2022|mjx|1
1036754|10-07-2022|mjp|1
1036754|10-07-2022|mjpbb|1
1199491|10-07-2022|hsf|4
1036754|10-07-2022|mjpbb|1
1036754|10-07-2022|mjpbb|1
1036754|10-07-2022|mjpbb|1
1036754|10-07-2022|mjp|1
1036754|10-07-2022|mjpbb|1
1412177|10-07-2022|mx|1
1036754|10-07-2022|mjp|1
1036754|10-07-2022|mjk|107
1036754|10-07-2022|mjk|107
1055393|10-07-2022|cltfn|1
1426315|10-07-2022|csf|4
1426315|10-07-2022|msf|4
1344765|10-07-2022|cve|22
1426315|10-07-2022|hsf|4
1426315|10-07-2022|hsf|4
1065441|10-07-2022|cf|1
1065441|10-07-2022|cf|1
1065441|10-07-2022|cf|1
1065441|10-07-2022|cf|1
1420482|10-07-2022|cx|1
1420482|10-07-2022|cb|1
1065441|10-07-2022|cf|1
1065441|10-07-2022|cf|1
1065441|10-07-2022|cf|1
1065441|10-07-2022|cf|1
1132867|10-07-2022|mmy|1
1420482|10-07-2022|cx|1
1249852|10-07-2022|mjf|1
1249852|10-07-2022|mjf|1
1249852|10-07-2022|mjf|1
1249852|10-07-2022|mjf|1
1132867|10-07-2022|mmy|1
1249852|10-07-2022|mjf|1
1420482|10-07-2022|mos|1
1065441|10-07-2022|cx|1
1065441|10-07-2022|cx|1
1065441|10-07-2022|cx|1
1065441|10-07-2022|cx|1
1065441|10-07-2022|cmag|9
1065441|10-07-2022|cmag|9
1065441|10-07-2022|cmag|9
1065441|10-07-2022|cmag|9
1366783|10-07-2022|cjve|22
1163693|10-07-2022|mven|22
1366783|10-07-2022|cjzf|1
1366783|10-07-2022|cjve|22
1366783|10-07-2022|cjve|22
1366783|10-07-2022|cjve|22
1366783|10-07-2022|cmy|1
1366783|10-07-2022|cjpn|1
1366783|10-07-2022|cjzf|101
1366783|10-07-2022|cjzf|1
1082672|10-07-2022|hven|22
1366783|10-07-2022|cjzf|101
1082672|10-07-2022|mven|29
1366783|10-07-2022|cjzf|1
1366783|10-07-2022|cjzx|1
1349997|10-07-2022|hx|1
1390005|10-07-2022|cjx|1
1390005|10-07-2022|cjx|1
1390005|10-07-2022|cjp|1
1054411|10-07-2022|mx|1
1390005|10-07-2022|cjzx|1
1036754|10-07-2022|mjzf|1
1390005|10-07-2022|cjpn|1
1390005|10-07-2022|cjpn|1
1390005|10-07-2022|cjp|1
1054411|10-07-2022|mx|1
1054411|10-07-2022|mmag|9
1402024|10-07-2022|cxn|1
1402024|10-07-2022|msf|4
1054411|10-07-2022|mmag|9
1054411|10-07-2022|mmag|9
1054411|10-07-2022|mmag|9
1054411|10-07-2022|mmag|9
1054411|10-07-2022|mmag|9
1056939|10-07-2022|hx|1
1054411|10-07-2022|mmag|9
1054411|10-07-2022|mmag|9
1054411|10-07-2022|mmag|9
1054411|10-07-2022|mmag|9
1087620|10-07-2022|hfn|1
1421128|10-07-2022|hyaf|1
1421128|10-07-2022|hscin|1
1421128|10-07-2022|hyaf|1
1421128|10-07-2022|hyaf|1
1421128|10-07-2022|hsci|1
1421128|10-07-2022|hyaf|1
1167639|10-07-2022|mjf|1
1167639|10-07-2022|hjf|1
1425002|10-07-2022|hjpbb|23
1425002|10-07-2022|mjx|1
1425002|10-07-2022|mjp|23
1287410|10-07-2022|mjp|23
1287410|10-07-2022|cjx|1
1287410|10-07-2022|cjx|1
1425002|10-07-2022|hjp|23
1287410|10-07-2022|mjx|1
1287410|10-07-2022|cjp|1
1287410|10-07-2022|mjp|23
1287410|10-07-2022|cjp|1
1287410|10-07-2022|hjxn|1
1287410|10-07-2022|cjwx|1
1287410|10-07-2022|cjx|1
1425002|10-07-2022|hjp|23
1425002|10-07-2022|mx|1
1425002|10-07-2022|hx|1
1425002|10-07-2022|mx|1
1055561|10-07-2022|hx|1
1055561|10-07-2022|hx|1
1055561|10-07-2022|hx|1
1426314|10-07-2022|cx|1
1228137|10-07-2022|cjp|1
1228137|10-07-2022|mjp|1
1400104|10-07-2022|cjf|1
1420743|10-07-2022|hven|22
1288354|10-07-2022|cfn|1
1391712|10-07-2022|cjsf|7
1391712|10-07-2022|hjk|1
1199563|10-07-2022|mf|1
1054704|10-07-2022|h3|30
1047761|10-07-2022|hx|1
1047761|10-07-2022|hx|1
1116763|10-07-2022|hxn|1
1057702|10-07-2022|mf|1
1057702|10-07-2022|mve|22
1057702|10-07-2022|mve|22
1057702|10-07-2022|mmy|1
1057702|10-07-2022|mx|1
1320771|10-07-2022|msx|4
1320771|10-07-2022|msx|4
1320771|10-07-2022|msx|4
1320771|10-07-2022|msx|4
1320771|10-07-2022|msx|4
1148882|10-07-2022|msci|1
1148882|10-07-2022|msci|1
1421085|10-07-2022|cjzf|1
1421085|10-07-2022|cjzf|101
1421085|10-07-2022|cjzf|101
1421085|10-07-2022|cjzf|1
1421085|10-07-2022|cjzf|1
1421085|10-07-2022|cjzf|1
1421085|10-07-2022|cjzf|1
1421085|10-07-2022|cjzf|1
1421085|10-07-2022|cjzf|1
1421085|10-07-2022|cjp|1
1421085|10-07-2022|cjzf|1
1421085|10-07-2022|cjp|1
1421085|10-07-2022|cjp|1
1421085|10-07-2022|cjp|1
1374408|10-07-2022|hbn|1
1229693|10-07-2022|hx|1
1307654|10-07-2022|hven|29
1101496|10-07-2022|mjpn|1
1403315|10-07-2022|cltf|1
1425896|10-07-2022|cjp|23
1425896|10-07-2022|mjnd|101
1425896|10-07-2022|mjp|23
1425896|10-07-2022|mjnd|101
1425896|10-07-2022|mjnd|101
1425896|10-07-2022|mjnd|101
1425896|10-07-2022|mjnd|101
1396358|10-07-2022|cf|1
1396358|10-07-2022|hf|1
1329065|10-07-2022|cltf|1
1329065|10-07-2022|cf|1
1414663|10-07-2022|cjp|1
1414663|10-07-2022|mjp|1
1414663|10-07-2022|mjp|1
1414663|10-07-2022|mjp|1
1414663|10-07-2022|mjp|1
1395354|10-07-2022|cfn|1
1395354|10-07-2022|cfn|1
1395354|10-07-2022|c3|30
1395354|10-07-2022|hx|1
1395354|10-07-2022|hf|1
1416977|10-07-2022|msf|4
1353326|10-07-2022|cx|1
1246588|10-07-2022|mjf|1
1246588|10-07-2022|cjf|1
1246588|10-07-2022|cjf|1
1246588|10-07-2022|mjf|1
1246588|10-07-2022|mx|1
1246588|10-07-2022|cjf|1
1246588|10-07-2022|mjf|1
1124271|10-07-2022|cf|1
1065948|10-07-2022|cx|1
1062575|10-07-2022|mf|1
1062575|10-07-2022|mf|1
1320967|10-07-2022|hjf|1
1320967|10-07-2022|cjf|1
1320967|10-07-2022|hjf|1
1320967|10-07-2022|hjf|1
1320967|10-07-2022|hjf|1
1320967|10-07-2022|hjf|1
1152310|10-07-2022|mx|1
1152310|10-07-2022|hmyn|1
1404143|10-07-2022|cjp|1
1404143|10-07-2022|cjp|1
1404143|10-07-2022|cjx|1
1404143|10-07-2022|cf|1
1404143|10-07-2022|cjzfn|1
1387698|10-07-2022|hx|1
1298438|10-07-2022|hjf|1
1414080|10-07-2022|mf|1
1056939|10-07-2022|mx|1
1425419|10-07-2022|mf|1
1386535|10-07-2022|hjf|1
1386535|10-07-2022|cjf|1
1408473|10-07-2022|hmy|1
1336743|10-07-2022|cven|22
1336743|10-07-2022|mx|101
1030875|10-07-2022|hg|50
1336743|10-07-2022|mx|1
1414262|10-07-2022|hjpbb|1
1414262|10-07-2022|mjpbb|1
1414262|10-07-2022|hjpbb|1
1414262|10-07-2022|hjpbb|1
1414262|10-07-2022|hjpbb|1
1414262|10-07-2022|hjpbb|1
1407540|10-07-2022|mven|29
1407540|10-07-2022|mven|22
1407540|10-07-2022|mve|22
1407540|10-07-2022|mve|22
1371900|10-07-2022|mejp|1
1371900|10-07-2022|mejp|1
1426313|10-07-2022|mjzf|1
1426313|10-07-2022|mjzf|1
1326394|10-07-2022|mxn|1
1125884|10-07-2022|cfn|1
1090850|10-07-2022|cf|1
1002330|10-07-2022|hb|1
1002330|10-07-2022|hx|1
1002330|10-07-2022|hx|1
1002330|10-07-2022|hx|1
1002330|10-07-2022|hx|101
1022027|10-07-2022|hos|1
1022027|10-07-2022|hjx|1
1022027|10-07-2022|hjx|1
1022027|10-07-2022|hjx|1
1022027|10-07-2022|hjx|1
1022027|10-07-2022|hjp|1
1022027|10-07-2022|hjx|1
1050941|10-07-2022|cf|1
1395114|10-07-2022|hx|1
1395114|10-07-2022|hx|1
1395114|10-07-2022|hxn|1
1347355|10-07-2022|cscin|1
1347355|10-07-2022|c3|30
1347355|10-07-2022|c3|30
1347355|10-07-2022|c3|30
1282754|10-07-2022|hx|1
1052086|10-07-2022|hf|1
1062443|10-07-2022|hf|1
1362558|10-07-2022|cjpbb|1
1362558|10-07-2022|cjpbb|1
1362558|10-07-2022|cjpbb|1
1126450|10-07-2022|h3|30
1196914|10-07-2022|mf|1
1362558|10-07-2022|cjpbb|1
1196914|10-07-2022|cjf|1
1196914|10-07-2022|cjf|1
1196914|10-07-2022|cx|1
1252823|10-07-2022|cyafn|1
1196914|10-07-2022|cfn|1
1242128|10-07-2022|hjf|1
1047387|10-07-2022|cf|1
1219891|10-07-2022|mx|1
1219891|10-07-2022|mjx|1
1219891|10-07-2022|mx|1
1219891|10-07-2022|mjx|1
1219891|10-07-2022|mjf|1
1219891|10-07-2022|mjx|1
1219891|10-07-2022|mx|1
1219891|10-07-2022|mx|101
1219891|10-07-2022|mx|1
1235299|10-07-2022|mf|1
1053701|10-07-2022|mve|22
1053701|10-07-2022|mjve|29
1053701|10-07-2022|mjve|22
1053701|10-07-2022|mjve|29
1053701|10-07-2022|cjve|29
1053701|10-07-2022|mjve|22
1136123|10-07-2022|c3|30
1412622|10-07-2022|mfn|1
1412622|10-07-2022|mf|1
1303929|10-07-2022|hjg|1
1193201|10-07-2022|hx|1
1193201|10-07-2022|mb|1
1193201|10-07-2022|mx|1
1354198|10-07-2022|cjg|1
1354198|10-07-2022|cjf|1
1354198|10-07-2022|cjf|1
1354198|10-07-2022|cjf|1
1354198|10-07-2022|cjmy|1
1354198|10-07-2022|cjf|1
1354198|10-07-2022|cjmy|1
1354198|10-07-2022|cjf|1
1044974|10-07-2022|mfn|1
1044974|10-07-2022|cxn|1
1044974|10-07-2022|mfn|1
1346085|10-07-2022|cjp|1
1346085|10-07-2022|cjp|1
1346085|10-07-2022|cef|1
1346085|10-07-2022|cjzf|1
1346085|10-07-2022|cjzf|1
1346085|10-07-2022|mjzf|1
1346085|10-07-2022|cjzf|1
1346085|10-07-2022|cjzf|1
1346085|10-07-2022|cjzf|1
1346085|10-07-2022|cjp|101
1082110|10-07-2022|cx|1
1346085|10-07-2022|cjp|1
1346085|10-07-2022|cjp|1
1346085|10-07-2022|cjp|1
1346085|10-07-2022|cjp|1
1346085|10-07-2022|cjp|1
1346085|10-07-2022|cjpn|1
1025640|10-07-2022|cxn|1
1413893|10-07-2022|mf|1
1222638|10-07-2022|cx|1
1222638|10-07-2022|cx|1
1222638|10-07-2022|mb|1
1222638|10-07-2022|cx|1
1222638|10-07-2022|cx|1
1222638|10-07-2022|cx|1
1364728|10-07-2022|m3|30
1364728|10-07-2022|myag|1
1364728|10-07-2022|hyag|1
1364728|10-07-2022|myafn|1
1364728|10-07-2022|myag|1
1364728|10-07-2022|myag|1
1364728|10-07-2022|myag|1
1364728|10-07-2022|myag|1
1116432|10-07-2022|cltf|1
1049736|10-07-2022|mosn|101
1342320|10-07-2022|cjf|1
1342320|10-07-2022|cb|1
1342320|10-07-2022|cx|1
1338281|10-07-2022|cmyn|1
1426320|10-07-2022|hve|22
1426320|10-07-2022|mve|22
1426320|10-07-2022|hve|22
1426320|10-07-2022|hve|22
